DATE,Mortgage_15yr,Gross Domestic Product,Home_price_index,Economic_growth,Construction_inflation,Wealth_density_index
1996-10-01,0.7936627121189366,-1.2277217742422284,83.37700000000001,-0.12158787989279946,-0.1111225122925397,-0.18985678247020615
1996-11-01,0.7504129749211592,-1.2210005735809977,83.552,-0.12484829016037187,-0.11502487155005273,-0.19299212064174578
1996-12-01,0.7437302898333082,-1.2142793729197672,83.721,-0.12728459021602678,-0.12260572868427878,-0.19556531472341981
1997-01-01,0.7783450968613905,-1.2075581722585362,83.955,-0.1289097470063776,-0.1240426244827704,-0.19738693778265406
1997-02-01,0.7516143565099864,-1.197355906529517,84.181,-0.1301306419315037,-0.12403922083227958,-0.19962949159875945
1997-03-01,0.7899083946538519,-1.187153640800498,84.45200000000001,-0.1297852854894436,-0.12309703097385885,-0.2019546727704023
1997-04-01,0.830455023276768,-1.1769513750714788,84.62299999999999,-0.12942680716220123,-0.12525350497964458,-0.20549379435316104
1997-05-01,0.7999699654602792,-1.1675442811325194,84.86200000000001,-0.12839232930782046,-0.12239409702985656,-0.20848008177477553
1997-06-01,0.7643790358912748,-1.1581371871935595,85.08,-0.12959219972455246,-0.12398002620240751,-0.21142037109804457
1997-07-01,0.7347199279171044,-1.1487300932546003,85.33200000000001,-0.1300170394937683,-0.12162189276426703,-0.214576082147114
1997-08-01,0.7314912148971315,-1.1419958270036548,85.573,-0.13219244299720762,-0.12361914778336273,-0.21737552211621833
1997-09-01,0.7272112929869348,-1.135261560752709,85.851,-0.13433320075787655,-0.12387658263073958,-0.22028433326486035
1997-10-01,0.7062622015317614,-1.1285272945017633,86.147,-0.13571357175037294,-0.12346204374966856,-0.22243427036848354
1997-11-01,0.6930470040546626,-1.1219570667296903,86.633,-0.1363664859240586,-0.1282815057750491,-0.22390854645107533
1997-12-01,0.6784051659408317,-1.1153868389576171,87.09299999999999,-0.1362852086186155,-0.12958654590665183,-0.22556743478900143
1998-01-01,0.6654152275116383,-1.1088166111855442,87.615,-0.1369085462042599,-0.12957728211501296,-0.22572098747102246
1998-02-01,0.674650848475747,-1.1020735256615406,88.00299999999999,-0.13607595943859516,-0.12866484961444996,-0.2264743550967755
1998-03-01,0.6904189818291033,-1.095330440137537,88.44200000000001,-0.1352433726729304,-0.1216258169561025,-0.2274657308130517
1998-04-01,0.6960504580267306,-1.0885873546135334,88.87899999999999,-0.13581089826046655,-0.12007393488696777,-0.2292386051655133
1998-05-01,0.6966511488211442,-1.078696833855116,89.36399999999999,-0.1373517511918411,-0.12255973318393593,-0.2306766332046972
1998-06-01,0.6791560294338488,-1.068806313096699,89.845,-0.13746704991597397,-0.1125359450120589,-0.23257453055775115
1998-07-01,0.6726235170446011,-1.0589157923382817,90.31,-0.13891885635820536,-0.11742908810649992,-0.23484941821534547
1998-08-01,0.670896531010662,-1.0476209819972877,90.786,-0.13878451594304908,-0.11793065926800204,-0.23685145148443285
1998-09-01,0.6393602643039493,-1.0363261716562937,91.259,-0.13795467365456765,-0.11470360977581325,-0.23960666551113421
1998-10-01,0.6335786154077188,-1.0250313613152993,91.717,-0.13908785674439111,-0.11676279825866005,-0.24169649651662467
1998-11-01,0.6547529659107973,-1.0173428497195125,92.2,-0.13935307201945726,-0.11791029325254634,-0.2431518627904158
1998-12-01,0.637483105571407,-1.009654338123726,92.712,-0.14024780516702554,-0.11993185273677544,-0.2450657981972574
1999-01-01,0.6427391500225257,-1.0019658265279394,93.208,-0.1411128720319087,-0.12081584004549156,-0.24579938042188085
1999-02-01,0.6446163087550683,-0.994483947233497,93.672,-0.14005915398336666,-0.1133404393541169,-0.24686501374817907
1999-03-01,0.6802823246733742,-0.9870020679390544,94.218,-0.13964016395279247,-0.10917020531030612,-0.24894261452514813
1999-04-01,0.6582069379786752,-0.979520188644612,94.785,-0.14551071612662733,-0.11843281669787473,-0.2513826090263821
1999-05-01,0.6911698453221202,-0.9690405404459418,95.344,-0.14457710957135597,-0.11959299021489012,-0.253528443238255
1999-06-01,0.7557441057215797,-0.9585608922472711,95.974,-0.14301358649605592,-0.11424609516740025,-0.2553515021046817
1999-07-01,0.7675326625619461,-0.948081244048601,96.592,-0.14571795326534742,-0.11459226346719455,-0.256670867608142
1999-08-01,0.8083045502327675,-0.934130917925966,97.219,-0.14597672865338238,-0.11854512995924696,-0.25733440898724136
1999-09-01,0.7955398708514789,-0.9201805918033308,97.862,-0.14793900189764161,-0.11714042592859028,-0.25952844837882477
1999-10-01,0.7990689292686588,-0.9062302656806956,98.523,-0.14744453840335425,-0.1143471260248648,-0.2591611839833117
1999-11-01,0.782399759723682,-0.8995661616465196,99.154,-0.14809577966656506,-0.105064594935667,-0.25826490053502216
1999-12-01,0.8074786003904488,-0.8929020576123438,99.844,-0.14929552088695128,-0.10252908701386702,-0.25574084637058286
2000-01-01,0.849602042348701,-0.8862379535781677,100.552,-0.15103090527216356,-0.10682348076427489,-0.2522138665163632
2000-02-01,0.869124493167142,-0.8701972637570173,101.339,-0.15221456960894436,-0.10497537107311604,-0.250678344640747
2000-03-01,0.854032136957501,-0.8541565739358669,102.127,-0.1549017066558935,-0.10018194404083061,-0.2493278132584422
2000-04-01,0.8492266106021924,-0.8381158841147164,102.922,-0.15145373854420294,-0.10240038597856518,-0.24930006137985986
2000-05-01,0.9066676678179904,-0.8335138567773229,103.678,-0.15223018348859133,-0.10336115876020699,-0.2492850716631708
2000-06-01,0.8780597687340439,-0.828911829439929,104.424,-0.15672030730246886,-0.11250551288962746,-0.24834615264550236
2000-07-01,0.8589878360114129,-0.8243098021025356,105.054,-0.158500727221002,-0.12119728990676414,-0.24641262043441975
2000-08-01,0.8435951344045651,-0.8166286072369893,105.768,-0.15702376434974905,-0.10862430495107872,-0.24589640663132975
2000-09-01,0.8197927616759271,-0.8089474123714432,106.538,-0.1602288122253405,-0.10649058846708934,-0.24539646200985704
2000-10-01,0.7996696200630724,-0.8012662175058969,107.383,-0.1602532435011794,-0.10645351310644256,-0.24549748983417297
2000-11-01,0.7917855533863942,-0.7990132525433774,108.302,-0.16134415517596185,-0.10505732082317844,-0.2466032368771727
2000-12-01,0.7374981228412674,-0.7967602875808576,109.14,-0.1629387597753779,-0.11169450744648032,-0.2463721231391278
2001-01-01,0.6750262802222555,-0.794507322618338,109.846,-0.167587396668048,-0.11331018100930064,-0.241371888792704
2001-02-01,0.6750262802222555,-0.7860951080082333,110.501,-0.16783509701526259,-0.1152311033368281,-0.24077223079577312
2001-03-01,0.6552034840066074,-0.7776828933981285,111.109,-0.166539166238956,-0.10621316374022552,-0.24030261472605485
2001-04-01,0.6682685087851028,-0.7692706787880238,111.652,-0.16622183155805537,-0.09776982971870331,-0.24242557410732538
2001-05-01,0.6802823246733742,-0.7693347001776277,112.164,-0.17068840614873418,-0.09651439782403815,-0.24443862209805875
2001-06-01,0.6840366421384592,-0.7693987215672314,112.796,-0.17268177094981585,-0.09246776334879446,-0.24625199982431628
2001-07-01,0.6814086199128997,-0.7694627429568355,113.491,-0.1712116456997203,-0.09522414986204325,-0.2487690429622943
2001-08-01,0.6540021024177802,-0.7653833392080451,114.168,-0.17030394557297981,-0.09725400771936607,-0.25223619653970825
2001-09-01,0.6299744706412373,-0.7613039354592546,114.812,-0.17282333711711703,-0.10614739020048591,-0.25671941529188547
2001-10-01,0.5935575912299142,-0.7572245317104643,115.31,-0.16946246754677907,-0.09885122779631782,-0.25808299935722734
2001-11-01,0.6008409671121788,-0.7491869075574908,115.857,-0.16718190155784518,-0.09994192993990907,-0.2604250320887358
2001-12-01,0.6603844421084246,-0.7411492834045171,116.455,-0.1649116733491723,-0.09575221002319644,-0.26203641080531664
2002-01-01,0.6509986484457124,-0.7331116592515436,117.144,-0.16453760069375475,-0.09047615770958214,-0.26195855905761806
2002-02-01,0.6352305150923561,-0.7263201657176459,117.844,-0.16441459699846386,-0.08872306052148407,-0.2624618450056262
2002-03-01,0.6564048655954347,-0.7195286721837482,118.687,-0.16519082699009513,-0.10237618926043204,-0.2627404577993624
2002-04-01,0.6502477849526955,-0.7127371786498504,119.61,-0.16729843743227993,-0.09491897467972792,-0.260620418154575
2002-05-01,0.6209641087250337,-0.7064278053764387,120.724,-0.16672604795701165,-0.10067130877099183,-0.2600986885909957
2002-06-01,0.5946838864694399,-0.700118432103027,121.813,-0.16568719164881915,-0.1039319135361001,-0.25938835540443655
2002-07-01,0.5684036642138457,-0.6938090588296153,122.888,-0.16597875876824222,-0.10480605220517016,-0.26218247762066976
2002-08-01,0.534164288932272,-0.68875313290552,123.83,-0.1669838785243608,-0.11218992148086313,-0.2629131219072424
2002-09-01,0.5049556990539119,-0.683697206981425,124.78,-0.1670771309665219,-0.11818060723034829,-0.26326251196444234
2002-10-01,0.5038294038143865,-0.6786412810573297,125.734,-0.16758730027396432,-0.11376191138466626,-0.2625496293533173
2002-11-01,0.4984231866646643,-0.6712790825646773,126.669,-0.1670643118665788,-0.1108689585978316,-0.2618909589291456
2002-12-01,0.4963207688842168,-0.6639168840720245,127.623,-0.16651291626243703,-0.10318536046743515,-0.26103136743287675
2003-01-01,0.4743955548881213,-0.6565546855793721,128.461,-0.16804422177529912,-0.09913921522591762,-0.262570342184997
2003-02-01,0.4617810482054361,-0.6474978147727253,129.356,-0.16989010188248982,-0.10531688345018772,-0.26368752918792926
2003-03-01,0.4385042799219101,-0.6384409439660784,130.148,-0.1687454842251179,-0.1125828747317527,-0.2620326264600007
2003-04-01,0.4463883465985882,-0.6293840731594317,130.884,-0.16351843444142147,-0.10409986438849515,-0.26179614803181395
2003-05-01,0.4077188767082144,-0.6127971110322935,131.734,-0.15802677911508015,-0.0975707552493789,-0.2583835214886369
2003-06-01,0.3728037242829253,-0.5962101489051558,132.649,-0.1545161993625581,-0.08700610608478825,-0.2565354175110149
2003-07-01,0.4238624418080792,-0.5796231867780177,133.77700000000002,-0.1524539443036715,-0.08000076858884968,-0.2551227475625501
2003-08-01,0.5170446012914851,-0.566194047029117,134.968,-0.15183467370491419,-0.07295926584339299,-0.25268587473733123
2003-09-01,0.4974470641237421,-0.5527649072802161,136.29399999999998,-0.15036627381320342,-0.06595997258824474,-0.2505110617224985
2003-10-01,0.4698903739300195,-0.5393357675313154,137.532,-0.14601952291362302,-0.054027621848906394,-0.24877120456681395
2003-11-01,0.4696651148821143,-0.5294573324433844,138.79399999999998,-0.14368552687531064,-0.053947584292314714,-0.24391531502079336
2003-12-01,0.4593782850277818,-0.5195788973554535,140.18,-0.1426753628107901,-0.035831355940903455,-0.24292692027621204
2004-01-01,0.4309956449917404,-0.5097004622675225,141.64700000000002,-0.14258501677580224,-0.04496345503763166,-0.24243527951867622
2004-02-01,0.4193572608499774,-0.4973294393016974,143.192,-0.14040361662600964,-0.045986933488835244,-0.24050876981136354
2004-03-01,0.3896981528758071,-0.4849584163358725,145.059,-0.1381585713419881,-0.02622150628652216,-0.23704412744742626
2004-04-01,0.4524703408920258,-0.4725873933700474,146.593,-0.13554596620131268,-0.020790877930509533,-0.23364876490125389
2004-05-01,0.5244781498723532,-0.4600122858928728,148.185,-0.13430583781052358,-0.015157300766993027,-0.22682682017235878
2004-06-01,0.5278570355909296,-0.4474371784156982,149.85,-0.13264857829558627,-0.007558147682500141,-0.22453195247946117
2004-07-01,0.4984231866646643,-0.4348620709385236,151.33700000000002,-0.1294798320543643,0.01327976698825844,-0.22166513580591077
2004-08-01,0.4677879561495718,-0.420365341854004,152.63299999999998,-0.1254337740323201,0.02003859108421029,-0.2187111719688648
2004-09-01,0.4503679231115783,-0.4058686127694841,154.178,-0.1226741144705193,0.018888780118018665,-0.21701264825315972
2004-10-01,0.4460129148520799,-0.3913718836849645,155.75,-0.12080932743973186,0.022699644282109376,-0.21352881195055765
2004-11-01,0.4490163688241477,-0.3756884724145727,157.52700000000002,-0.1181425485599524,0.030068186572743672,-0.21367655487243423
2004-12-01,0.4554737948640936,-0.3600050611441809,159.329,-0.11321059479067808,0.04389295584965834,-0.1786784368764131
2005-01-01,0.4546478450217749,-0.3443216498737892,161.287,-0.10805721230765859,0.05199575862880761,-0.2083666876284232
2005-02-01,0.4512689593031986,-0.3341716465036303,163.343,-0.10659108467254066,0.07294995415516353,-0.2056944310488915
2005-03-01,0.4984231866646643,-0.3240216431334715,165.812,-0.1048121456566792,0.07878676119541574,-0.19990245594183928
2005-04-01,0.4899384291935725,-0.3138716397633127,167.50099999999998,-0.10273997726014544,0.08893227792207353,-0.19422820403511196
2005-05-01,0.4707914101216399,-0.2995004056680062,169.35,-0.09784321934363155,0.1009809609374015,-0.1898477963024546
2005-06-01,0.4539720678780597,-0.2851291715726999,171.19,-0.09333167095209276,0.11365171218178657,-0.18744493292416148
2005-07-01,0.4704159783751313,-0.2707579374773934,172.86,-0.09071696811943535,0.12975805250764305,-0.1821855475615569
2005-08-01,0.4888121339540471,-0.2588968644781477,174.44299999999998,-0.08874085451244546,0.1432134770372079,-0.17676586014094148
2005-09-01,0.4825048806127045,-0.2470357914789024,176.437,-0.08896465802455651,0.17153423648373972,-0.17053677974016065
2005-10-01,0.5226009911398106,-0.2351747184796568,178.02700000000002,-0.085146859488133,0.18607029403029332,-0.1628547751800261
2005-11-01,0.5582670070581166,-0.217212407051161,179.68,-0.07724659877767974,0.19491669265528935,-0.15848889739766855
2005-12-01,0.5512839765730588,-0.1992500956226652,180.909,-0.07085871567802819,0.2085013258264401,-0.15518343226376774
2006-01-01,0.5353656705210992,-0.1812877841941694,182.32,-0.06575325420290128,0.22471820270764653,-0.1351480809111761
2006-02-01,0.5578915753116083,-0.1712100335351351,183.287,-0.06231825014848003,0.23655806567705934,-0.1286238552584643
2006-03-01,0.5741102267607747,-0.1611322828761004,184.364,-0.05896094466656018,0.23728997891817732,-0.12145476655120616
2006-04-01,0.6021925213996095,-0.1510545322170661,184.329,-0.05614760104274223,0.22764990857486203,-0.11552764265365657
2006-05-01,0.6097011563297792,-0.143426579629609,184.156,-0.05405014512086874,0.21625909406445845,-0.1137166478521888
2006-06-01,0.6248685988887219,-0.1357986270421516,183.507,-0.051612211306695556,0.20835443645234095,-0.10960487160603737
2006-07-01,0.637483105571407,-0.1281706744546945,183.066,-0.049537347490206676,0.1952218279969654,-0.10689222460652845
2006-08-01,0.6086499474395555,-0.1171059491485831,182.594,-0.04586335886269268,0.1835352594363225,-0.10470456267958173
2006-09-01,0.5905541372578464,-0.1060412238424714,182.797,-0.04098442156226708,0.1692142756637494,-0.10102681929664548
2006-10-01,0.586424388046253,-0.09497649853636,183.198,-0.036036099123120544,0.15133345461774791,-0.09763279061320533
2006-11-01,0.5723081543775341,-0.0834728347437703,183.608,-0.0317787255101685,0.15050043969618068,-0.0908421301917495
2006-12-01,0.5608950292836761,-0.0719691709511809,184.138,-0.027908302304541537,0.16936902083776645,-0.0783068137472004
2007-01-01,0.5736597086649646,-0.0604655071585912,184.517,-0.02356404973511656,0.17318140276811947,-0.07152163936775548
2007-02-01,0.5819192070881511,-0.0482863523777321,184.598,-0.019097174734601437,0.17709169473115788,-0.061287435965207006
2007-03-01,0.5614957200780897,-0.0361071975968731,184.15,-0.014512539227039028,0.1892317842244384,-0.050940631262258576
2007-04-01,0.5612704610301846,-0.023928042816014,183.01,-0.009725095215254567,0.1962429987649287,-0.04546954719343873
2007-05-01,0.5741102267607747,-0.0133426286686002,181.6,-0.005500080370786322,0.2127873796987966,-0.04070240353187898
2007-06-01,0.6299744706412373,-0.0027572145211865,180.253,-0.0011418946312823826,0.21620900155964395,-0.038393356329280794
2007-07-01,0.6329779246133052,0.0078281996262272,179.11,0.003267203573904471,0.20767491150509296,-0.03531405002304728
2007-08-01,0.6140561645892775,0.0176888655121456,178.116,0.0073826840626253975,0.21227146392297563,-0.03460760180242601
2007-09-01,0.5860489562997446,0.0275495313980643,177.55700000000002,0.011639898474937778,0.21425079302888675,-0.02691957723346668
2007-10-01,0.5849226610602192,0.0374101972839826,176.623,0.015950457105646607,0.208328621669719,-0.02436400899639157
2007-11-01,0.5563898483255743,0.0368536031621203,175.146,0.016092345046353495,0.1874054317780046,-0.01732496559463985
2007-12-01,0.5417480102117436,0.0362970090402579,174.34099999999998,0.016012699808113776,0.16555049596766008,-0.00712476655702842
2008-01-01,0.471992791710467,0.0357404149183956,173.13099999999997,0.01595102762274375,0.16234236566149463,-0.0013230580456626568
2008-02-01,0.4948190418981829,0.0461382071975006,171.54,0.0207399400842784,0.14345961810150987,0.003495123049636803
2008-03-01,0.4918155879261149,0.056535999476606,170.051,0.025704792044990647,0.15448146516067668,0.01001871787063796
2008-04-01,0.4985733593632677,0.0669337917557113,168.33599999999998,0.030690542457763433,0.15273948253512096,0.008478862448241838
2008-05-01,0.5188466736747257,0.0691090817873746,166.658,0.03222127607449942,0.1557275408262639,0.08462976945917328
2008-06-01,0.5654002102417779,0.0712843718190386,165.016,0.03415231961748152,0.1433769175974549,0.056114694158668633
2008-07-01,0.5747109175551883,0.0734596618507019,163.565,0.03604483729394567,0.1421563360594164,0.03692023598847681
2008-08-01,0.5826700705811683,0.0544629476844631,161.987,0.02661854677825849,0.11656460096647586,0.02521545605751965
2008-09-01,0.5248535816188615,0.0354662335182245,160.30700000000002,0.01733397908286213,0.10099641658999765,0.027917701893343794
2008-10-01,0.5626971016669169,0.0164695193519859,158.326,0.007837584772006157,0.09311055279247557,0.02826863651939944
2008-11-01,0.5473794864093706,0.0048864167739286,156.141,0.002202815536028263,0.05957446647737115,0.020308357628540823
2008-12-01,0.4344496170596185,-0.0066966858041282,153.618,-0.0029499869941014907,0.01022888011194449,6.526013064297961e-05
2009-01-01,0.3863192671572308,-0.0182797883821855,151.506,-0.008134799717345573,-0.022133512603374504,-0.015450841368591867
2009-02-01,0.3945787655804174,-0.0215243662761309,150.014,-0.009703267369496952,-0.027060611073973975,-0.03183117920125206
2009-03-01,0.3743054512689592,-0.0247689441700766,148.659,-0.01111814985897972,-0.03772699031578378,-0.0378014209761947
2009-04-01,0.3536567052109925,-0.0280135220640219,147.94799999999998,-0.01261058871049218,-0.08061063347666841,-0.03182653036510071
2009-05-01,0.3559092956900434,-0.0235943476546908,147.69299999999998,-0.010666769389869856,-0.0980540411350213,-0.00817010829174763
2009-06-01,0.4141012163988586,-0.01917517324536,148.089,-0.00885387420589613,-0.11064182158353011,-0.02741564210272714
2009-07-01,0.3824898633428442,-0.0147559988360288,148.408,-0.0068323595896725,-0.11248447647911171,-0.0338298350776889
2009-08-01,0.3705511338038743,-0.0015357778666723,148.27700000000002,-0.0007190008276124979,-0.12982624711028398,-0.03218640650239037
2009-09-01,0.352530409971467,0.0116844431026842,148.024,0.005492815374959582,-0.14872367817668783,-0.02523732877464986
2009-10-01,0.3371377083646191,0.0249046640720407,147.849,0.011787673798727945,-0.17250803569069925,-0.02417356934023755
2009-11-01,0.3300045051809581,0.0323103056504957,148.135,0.015396743721554543,-0.19233264068453548,-0.015612150567106148
2009-12-01,0.337438053761826,0.039715947228951,147.929,0.019002356744912883,-0.2161752482490924,-0.007204028586404639
2010-01-01,0.3438954798017719,0.0471215888074059,147.39600000000002,0.02266684786362675,-0.2472566873589654,0.004309275726523357
2010-02-01,0.3337588226460428,0.0612051839451348,145.632,0.02944146468872078,-0.25780979516362473,0.004311794031183909
2010-03-01,0.3281273464484156,0.0752887790828642,145.858,0.03626449873509022,-0.24797461644352864,0.013591425264704677
2010-04-01,0.3413425439255143,0.089372374220593,146.403,0.04299069833890903,-0.23623497426930176,0.02993533009964593
2010-05-01,0.3202432797717374,0.0999172197119417,146.394,0.04780605238950778,-0.24399891246107597,0.045079006670470746
2010-06-01,0.3048505781648895,0.1104620652032903,145.72,0.05263819312902772,-0.24519008261348665,0.0462987230151502
2010-07-01,0.2845772638534313,0.1210069106946389,144.99,0.058207825851826274,-0.27998606583184726,0.052151969894145146
2010-08-01,0.2646793812884817,0.131973317438144,143.914,0.06399220665489425,-0.2787944273011929,0.06198091887128752
2010-09-01,0.2500375431746508,0.1429397241816498,143.018,0.06949352506837762,-0.2711268625695852,0.0653462869967422
2010-10-01,0.2275116383841417,0.1539061309251549,142.528,0.07531997789970604,-0.2823599666814145,0.07320157607144065
2010-11-01,0.2308905241027181,0.1566482062386584,142.16899999999998,0.07686339637305228,-0.27896382222361255,0.07983729482699672
2010-12-01,0.2872803724282924,0.1593902815521625,142.056,0.07943888630413247,-0.3056699986912903,0.09649285704572672
2011-01-01,0.2917104670370926,0.1621323568656659,141.518,0.08163963692978547,-0.3537999043239047,0.12848649203840834
2011-02-01,0.3108574861090252,0.1755958591155171,140.346,0.08977408874394606,-0.3616859972877766,0.14035799264496587
2011-03-01,0.2905841717975672,0.1890593613653689,139.977,0.09811633737739724,-0.35016558658270186,0.14430193730966895
2011-04-01,0.2868298543324822,0.2025228636152201,140.00799999999998,0.10627566347911231,-0.35362486742700544,0.1501485090187558
2011-05-01,0.2519147019071932,0.2084115902277548,139.904,0.1099019318242823,-0.34605389996573627,0.15476756599118244
2011-06-01,0.232617510136657,0.2143003168402888,139.861,0.11231817249185559,-0.31278734452594537,0.16417038437800838
2011-07-01,0.2305150923562096,0.2201890434528235,139.73,0.11696215427140337,-0.3209714521886816,0.1773481779231643
2011-08-01,0.1974770986634629,0.2329004903586752,139.308,0.1250623211893851,-0.2925737471368521,0.18195498785803726
2011-09-01,0.176152575461781,0.2456119372645262,138.668,0.1329937306602772,-0.2922213752879224,0.18294513542146576
2011-10-01,0.1805826700705811,0.258323384170378,137.951,0.13954446476084734,-0.300186472017254,0.1844566881199282
2011-11-01,0.1742003303799369,0.2731231696083389,137.151,0.14736356225170177,-0.2938164673954986,0.18724404242643133
2011-12-01,0.1653401411623366,0.2879229550462998,136.673,0.15534878410536684,-0.278560540169073,0.20845650822330428
2012-01-01,0.1584321970265805,0.3027227404842607,136.607,0.16489142198724685,-0.26593758992322053,0.22234546462518257
2012-02-01,0.1528007208289532,0.3117582490517231,136.532,0.17161740269342446,-0.2791913024236306,0.23898093643377033
2012-03-01,0.1581318516293737,0.3207937576191863,137.903,0.17803537802273814,-0.27318780743967414,0.2505952649591486
2012-04-01,0.1497972668568853,0.3298292661866489,139.154,0.18326204886512193,-0.2525075491503272,0.26264017816933044
2012-05-01,0.1335035290584171,0.3371738261331859,140.155,0.18582506044767863,-0.23509430087218733,0.2606728858867867
